Headlines,Dates,Descriptions
Video Find: Watch a Tesla Model S Get Torn Apart by the Jaws of Life,6 Mar 2013,"Watch a Tesla Model S get ripped to shreds by the Jaws of Life, only on Motor Trend's Wide Open Throttle."
2013 Tesla Model S Goes Head 2 Head With 1956 Citroen DS-19,29 Mar 2013,The 2013 Tesla Model S and the 1956 Citroen DS-19 go Head 2 Head. Find out which innovative car wins this showdown.
Delicate Tesla Coils Hide Danger Behind Glass,31 Jan 2013,"The exhibition features several Tesla coils that hang from the ceiling. They fire, not against a cage or predictable grounding surface, but a delicate pane of..."
"Elon Musk at SXSW: 'I'd like to die on Mars, just not on impact'",9 Mar 2013,"During a keynote address in which the SpaceX and Tesla founder talked about both his companies, the highlight was probably a video showing a Grasshopper..."
Update: Elon Musk to Make Major Announcement Next Week,25 Mar 2013,"Musk being contacted by SEC in 3, 2, 1…. But first a word from his legal staff."
Tesla Model X Production Pushed Back to Late 2014,11 Mar 2013,Tesla Model X crossover production pushed back one year as the EV maker focuses on meeting customer demand of the Model S sedan. More here!
U.K. Court dismisses Tesla’s suit against Top Gear – what’s your call?,11 Mar 2013,"When Top Gear presenter Jeremy Clarkson and the film crew pushed a Tesla Roadster off the track in 2008 as it had run out of juice in only 50 minutes,..."
Tesla Proves New York Times Model S Road Test was a Fake,14 Feb 2013,"Tesla's data release comes just two days after New York Times' John Broder said the Model S ran out of juice after only 200 miles, below the range..."
Winter chills limit range of the Tesla Model S electric car,15 Feb 2013,"To its credit, the Model S delivered 176 miles from a full charge in cold weather--considerably more than any other EV on the planet. While it..."
Beyerdynamic T90 review: Pricey headphone with remarkably accurate sound,7 Mar 2013,"Sure, the Beyerdynamic T90 is pricey, but no other less-expensive headphone can match the T90's combination of comfort, sound, and build quality."
Tesla Motors Model S,15 Feb 2013,"I can only say glowing things about the Model S, Tesla's well-aimed stab at the mainstream. Aesthetically, it's gorgeous — the proportions are muscular and the..."
Why Elon Musk Wants To Help Boeing Fix The Dreamliner,29 Jan 2013,"As CEO of space transport company SpaceX, Elon Musk must count aerospace giant Boeing among his biggest competitors. But that hasn't stopped the billionaire..."
Detroit 2013: Tesla's Family Will Grow,15 Jan 2013,"Tesla's little stand at Cobo Hall, squeezed into a corner near Bentley and Volvo, was mobbed during the company's press conference, which seemed to serve..."
Tesla Model S vs. 1956 Citroen DS,29 Mar 2013,Tesla Model S vs. 1956 Citroen DS ... It's a battle not just between old versus new but also which car is the clearest definition of a technological game changer.
The Tesla Model S Electric Wagon We Wish They'd Build,9 Jan 2013,"High-performance wagons are easy to appreciate. Plenty of utility, but none of the sacrifices that practicality usually implies. If they look great and run..."
"'Boeing Dreamliner batteries are inherently unsafe', says Tesla car company founder as it emerges airline repl",30 Jan 2013,All Nippon Airways said it had to replace the batteries on its 787 aircraft because they failed to charge properly or showed other problems.
Color Me White: Tesla Displays Slightly Updated Model X Prototype at Detroit Motor Show,14 Jan 2013,"Tesla's second model after the Model S all-electric saloon will be the Model X crossover, which was on display at the automaker's stand at the Detroit."
"Purdue installs powerful MRI system for research, training",10 Mar 2013,Purdue University has installed a powerful type of MRI machine - the only one of its kind in Indiana - that will boost research and training capabilities...
"MIT students develop oneTesla self-build, music-playing Tesla coil kit",4 Jan 2013,"The secondary coil has 1,800 turns of fine 36AWG wire and is topped by a toroid topload, which together form a resonant circuit that can build up to high..."
Cadillac's Electric ELR At NAIAS,16 Jan 2013,"In October, General Motors announced its entry into the luxury electric car market with the Cadillac ELR. Advertisement. That market — for customers who..."
"Motor Trend Giveaway: ""Own"" a Tesla Model S in Car Town!",26 Feb 2013,Motor Trend is partnering with Car Town to give away a Tesla Model S in the game! Learn the details right here.
Someone Just Had to Do it: Aftermarket Cup Holder for Tesla Model S,22 Mar 2013,There are already 2 cup holders in the Model S. The arm rests slide back to reveal 2 cup holders. This console insert costs $1000.00 and adds a third cup holder...
Battery Technology – Advancing the Electric Vehicle,12 Feb 2013,"Electrified vehicles are fairly new in the scheme of automotive development. Sure, there have been a few specialty vehicles in decades before now, but."
Tesla Model S 2014 review: road test,11 Jan 2013,The Model S four-door liftback is powered by an AC electric motor with an 85 kilowatt-hour battery pack made of 5000 lithium-ion cells.
Tesla chief pegs 2013 deliveries at 20000 | Arkansas Democrat Gazette,23 Feb 2013,"Tesla Motors Inc., the maker of electric cars, plans to increase output by at least 25 percent this year after earnings were hurt by startup snags that..."
Elon Musk calls 787 Dreamliner battery structure 'inherently unsafe',29 Jan 2013,Tesla and SpaceX founder predicts further problems.
Tesla's Boss Disputes New York Times Review,15 Feb 2013,The chief executive of Tesla has defended its battery-powered Model S following a New York Times review claiming the vehicle ran out of power.
Has Thomas Edison ultimately won the DC vs AC power transmission controversy against Tesla? - EDN,3 Jan 2013,"Edison staged the electrocution of a Luna Park Zoo elephant (one already slated for euthanasia), to show the dangers of competitor Westinghouse's alternating..."
SXSW: Elon Musk is trying to reshape three industries,9 Mar 2013,"SpaceX, Tesla Motors and SolarCity aim to upend space, transportation and energy."
"Quick-Charging EV Charging Infrastucture: Ford, GM, Nissan, Chrysler, Tesla Sign DOT Pledge",1 Feb 2013,"GM, Chrysler, Nissan, Ford, and Tesla have signed a DOT pledge to dramatically increase EV charger availability - get the full details here."
Tesla CEO Elon Musk on high cost of building Model S:,23 Feb 2013,"Tesla Motors has been spending way too much money building each Model S. That reality, and how the company is remedying the situation, was one of the main..."
Scientists Recreate Magnetic Fields of Dying Stars in Lab,21 Feb 2013,Researchers have simulated the effects of super-strong magnetic fields in dying stars called white dwarfs in laboratory tests.
"Fisker, Like Other EV Makers, Loses Its Founder",14 Mar 2013,"Henrik Fisker, the co-founder of EV maker Fisker Automotive, has resigned his post as executive chairman. The move is not uncommon, especially in the..."
The right way to destroy a Tesla Model S (Video),27 Mar 2013,"Footage begins around the 27-minute mark where the crew begins to dissect the front-end of the car, paying special attention to avoid coming in contact with the..."
From George Clooney’s Tesla to Justin Bieber’s Fisker: Celebrity Cars Are Trending Towards Fuel-Efficiency & Luxury ...,27 Feb 2013,"The luxury cars driven by the stars are becoming more fuel-efficient, with the likes of Justin Bieber and George Clooney driving electric and hybrid."
Executive Electrics: Fisker Karma vs Tesla Model S - carsales.com.au,23 Feb 2013,"They still come in a way below the base Fisker: the stock version starts at ($79,900/$72,400), and the top Performance model at ($94,900/$87,400). They share..."
"Super Cars, Sailboats and Subways: How Tech Founders and CEOs Get Around",2 Mar 2013,"For the tech elite, transportation means luxury boats, Segways and, for some, even buses."
Would George Washington drive a Tesla if alive today?,18 Feb 2013,"Since he was fascinated with and eternally endeavored to keep up with scientific advancements, we think George Washington would drive the Tesla S. Of course he'..."
"2013 Toyota RAV4, 2013 Tesla Model S, 2013 Honda CR-V: Top Videos Of The Week",4 Jan 2013,"2013 Toyota RAV4, 2013 Tesla Model S, 2013 Honda CR-V: Top Videos Of The Week ... Now that the holidays are over, maybe you are in the market for a new vehicle."
Meet the One-Handed Man Behind America's Most Dangerous Mail-Order Kits,8 Jan 2013,"For nearly 40 years Bob Iannini, founder of Information Unlimited, has been mail-order mentor and parts supplier to electronics hobbyists willing to take on..."
Mercedes-Benz SLS AMG Electric Drive is For the Few,4 Mar 2013,"The Mercedes-Benz SLS AMG Electric Drive is another beast entirely and, for its price, assures an even smaller market share than the top-of-the-line Tesla..."
Which of These 3 Vehicles Should Win the 2013 World Green Car of the Year Award?,26 Mar 2013,"Three finalists have been named for the 2013 World Green Car of the Year - the Tesla Model S, the Renault Zoe, and the Volvo V60 plug-in diesel hybrid."
Tesla Model S walks 2005 Dodge Viper at the drag strip: Controversial run leaves us with plenty to ponder,28 Jan 2013,"Fighting through a field jam-packed with electrified contenders such as the Nissan Leaf and Mitsubishi i-MiEV, the Tesla Model S has just earned the t."
Watch the Jaws of Life tear apart a Tesla Model S,6 Mar 2013,"As electric vehicles become more prevalent on the roadways, first responders are facing new – and sometimes unknown – challenges when it comes to intense..."
NVIDIA GeForce GTX 690 Modified Into Quadro K5000 and Tesla K10,18 Mar 2013,"NVIDIA GeForce GTX 690 has an ID of 0x1188, while Quadro K5000 has 0x11BA and Tesla K10 0x118F. Long story short, it equates to 20K and 15K resistors to be..."
Where You’ll Find a Model S on Every Other Driveway,31 Mar 2013,"In Silicon Valley, of course. Still Not Silicon Valley. In a post found on The Street, writer Anton Wahlman says he spent a weekend driving in the Silicon..."
Cameron Diaz Buys a Tesla Model S,16 Jan 2013,Cameron Diaz Buys a Tesla Model S.
Telsa Model X delayed until 2014: report - Drive,12 Mar 2013,The Los Angeles Times reports the delay in production of the Tesla Model X until late 2014 comes on the back of news that the EV manufacturer had received...
