Headlines,Dates,Descriptions
What's behind Tesla's drastic price cuts,16 Jan 2023,Tesla took drastic action last week to spur demand for its vehicles amid growing competition and unfavorable economic conditions.
"Tesla's Brand Is Tanking, Survey Finds",12 Jan 2023,New research from Morning Consult finds the EV brand's image has plunged in the months following CEO Elon Musk's acquisition of Twitter—especially with U.S....
Tesla touts plans to halve vehicle production costs | Mint,2 Mar 2023,"As Tesla aims to achieve factory efficiency, the company aims to cut its production cost by half in future generations of car, the EV maker told investors..."
"Tess Hits 100,000",5 Mar 2023,"As Tess (our Tesla Model 3 SR+) hits 100000 km, it is good to reflect on driving electric & the differences it has made to our lives. REVIEW."
Tesla's options for making motors without rare earths could be limited,16 Mar 2023,"Now Tesla is creating a permanent magnet electric motor that doesn't use any rare earth metals, an executive said at the automaker's March 1 investor day."
Tesla cuts prices by up to a fifth in US and Europe as EV price war starts,13 Jan 2023,Tesla cuts prices by up to a fifth in US and Europe as EV price war starts ... Tesla has cut the prices of its cars in the US and Europe by up to a fifth as it...
Tesla slashes car prices as much as 20%,13 Jan 2023,Tesla slashes car prices as much as 20%. The company faces weakening demand amid heightened competition. ... Electric vehicle company Tesla slashed the price of...
Tesla's Price Cuts Are Roiling the Car Market,22 Jan 2023,"What is clear, analysts say, is that the lower Tesla prices are undercutting some competitors' EVs just as those auto makers try to convince investors and car..."
Elon Musk's Tesla Comes Up Short of 2022 Delivery Target as Growth Slows,2 Jan 2023,Elon Musk's Tesla Comes Up Short of 2022 Delivery Target as Growth Slows · The electric-car maker didn't meet its initial goal of increasing annual deliveries...
Is Tesla's Stock Overvalued? Key Comparisons to GM and Ford,17 Feb 2023,Tesla Valuation: Market Cap. Tesla is the most valuable automaker by far. Its market capitalization (stock price times shares outstanding) of $623 billion ranks...
Elon Musk Sold Tesla Shares Before Company Acknowledged Weakness,20 Jan 2023,"Mr. Musk has sold more than $39 billion of Tesla shares since the stock's November 2021 peak, including almost $23 billion last year, in part to fund his $44..."
Tesla's German plant hits 4000 cars per week ahead of schedule,27 Feb 2023,"Tesla's German plant in Brandenburg near Berlin is now producing 4000 cars per week, the company said on Monday, quadrupling from May when Chief Executive..."
Tesla’s Profit Jumped 12% in Fourth Quarter,25 Jan 2023,"Tesla's Profit Jumped 12% in Fourth Quarter · Tesla reported a respectable jump in profit for the last quarter of 2022, but slipping profit margins and slowing..."
Tesla Cuts Prices Sharply as It Moves to Bolster Demand (Published 2023),13 Jan 2023,The latest price cut on Tesla vehicles appeared on the company's website late Thursday. The automaker now shows a high-end Model 3 Performance compact selling...
Top 5 Tesla Pros & Cons,3 Mar 2023,Top 5 Tesla Pros & Cons · Self-driving technology — The self-driving option is a great enhancement to the driver experience. · Keeping the planet healthy —...
Elon Musk unveils exciting details on Tesla's upcoming small electric car | Mint,8 Mar 2023,"Tesla is developing a new electric vehicle that is expected to be significantly more affordable than their current offerings. According to CEO Elon Musk,..."
Musk discounts Tesla prices in U.S. and Europe again despite ‘infinite’ demand,6 Mar 2023,"The Model S all-wheel drive is now $89,990, down 5.2% from $94,990, according to the company's website. The Model S Plaid is now $109,990, down 4.3% from..."
Tesla says it will halve the cost of its next generation of EVs,2 Mar 2023,"Tesla says it will halve the cost of its next generation of EVs ... On March 1, Tesla executives said the company will use innovative manufacturing techniques and..."
Tesla reports record earnings but tighter profit margins,25 Jan 2023,"Tesla reported record profits for the fourth quarter and the full year, but its profit margins were tighter due to higher costs, recent price cuts,..."
Tesla Versus Prius And The Carbon Crisis Long-Game,20 Feb 2023,"Toyota has been criticized as a laggard when it comes to electric cars but the world's biggest automaker says a blended strategy of EVs, plug-in hybrids and..."
"Tesla scales back German battery plans, won over by U.S. incentives",22 Feb 2023,"Tesla Inc has begun assembling batteries in Germany but will focus cell production in the U.S. in light of Inflation Reduction Act incentives, the company..."
Tesla Calling Its Cars 'Full Self-Driving' May Run Afoul Of New California Law,4 Jan 2023,Tesla Calling Its Cars 'Full Self-Driving' May Run Afoul Of New California Law · The electric vehicle company's continued marketing of its Full Self-Driving...
What if Tesla Is…Just a Car Company?,13 Jan 2023,"Tesla remains the undisputed global EV leader—and the world's most valuable car company, even after its recent share-price decline. It has an established..."
"Toyota Engineers After Tesla Model Y Teardown: ""A Work Of Art""",1 Mar 2023,A recent teardown study of the Tesla Model Y conducted by Toyota engineers reportedly highlighted how far behind the Japanese automaker is in EV...
Vietnam's EV maker VinFast wants to take on Tesla,25 Jan 2023,Vietnam's VinFast wants to challenge Tesla on its home turf.
"Tesla Reports Record Revenue for 2022, With 1.31 Million EVs Sold",25 Jan 2023,"Tesla Reports Record Revenue for 2022, With 1.31 Million EVs Sold. Tesla sold more cars and made more money than ever, despite its average transaction price..."
Tesla's profits soared to a record – but challenges are mounting,25 Jan 2023,"The company has seen its share value drop sharply, and rivals are edging into the electric vehicle market. But after doubling its profits in a year, Tesla..."
"Tesla keeps slashing prices, this time by as much as 20%",13 Jan 2023,Tesla has turned its attention once again to the U.S. market. The company updated its website last Thursday with new prices for U.S. buyers. The long-range...
Why are Tesla fires so hard to put out?,27 Jan 2023,"But as thermal runaway takes hold, bright orange flames can quickly engulf an entire car. And because EV batteries are packed with an incredible amount of..."
Tesla slashed its prices across the board. We're now starting to see the consequences,2 Feb 2023,"Used Tesla prices dropped overnight. Lowering prices affects used cars too. Used car prices in general finally started trending down last year, after a..."
"2023 Tesla Model X: Photos, Specs & Review",3 Mar 2023,"A Tesla-wide price reduction significantly opened up access to the X's Plaid variant with 1,020 horsepower and 2.5-second zero-to-60 acceleration. The range..."
How Tesla Uses and Improves Its AI for Autonomous Driving,8 Mar 2023,"The company currently has an AI system that in real-time gathers visual data from eight cameras in the car, and produces a 3D output that identifies the..."
Tesla's price war is starting to backfire as buyers wait for more discounts,14 Mar 2023,Tesla's price war is starting to backfire · Tesla slashing prices spurred industry panic over an all-out price war. · The first batch of cuts sparked demand and...
"Tesla Recalls 360,000 Cars Equipped with Full Self-Driving Beta Software",16 Feb 2023,Tesla Recalls more than 360000 cars after federal regulators found that its full self-driving beta software could cause crashes.
Tesla to Change Camera Settings in Europe Over Privacy Fears,22 Feb 2023,"The electric-vehicle maker agreed to issue a software update to cars in the European Union so that its built-in, external security cameras no longer..."
"US probes Tesla Autopilot, steering wheels that can come off",8 Mar 2023,U.S. safety regulators are turning up the heat on Tesla. They have announced investigations into steering wheels coming off some SUVs and a fatal crash...
"Tesla recalling nearly 363,000 vehicles equipped with ‘Full Self-Driving’",16 Feb 2023,"Tesla is recalling all 363000 US vehicles with its so-called “Full Self Driving” driver assist software due to safety risks, another blow to the feature..."
Elon Musk and Tesla owners are learning a harsh lesson about revaluation,14 Jan 2023,"Aside from angering customers who felt “duped” after buying vehicles at earlier prices, the move has many Tesla watchers sulking about revaluation and the..."
Tesla Offers a New 'Master Plan' but Few Big Revelations (Published 2023),1 Mar 2023,Tesla Offers a New 'Master Plan' but Few Big Revelations. Elon Musk confirmed his car company would build a factory in Mexico and said it was working on more...
Tesla stock plummeted 12% in a single day. Here's why,4 Jan 2023,Tesla stock plummeted 12% in a single day. Here's why. The losses wiped nearly $50 billion from the company's value. ... The company has lost nearly three-...
Surveys suggest that Elon Musk’s tweets may damage Tesla’s brand,15 Mar 2023,"Surveys from YouGov show Tesla's brand weakening with consumers, EV car buyers."
"Tesla price cuts continue, company offers multiples models for cheaper",6 Mar 2023,"How much did Tesla prices drop? Tesla's Model S dropped 5% to $89,990, while its Model X dropped 9% to $99,990, according to the company's website. The price..."
"Tesla breaks into America's bestselling cars list for 2022, but trucks still dominate",7 Jan 2023,"Tesla breaks into America's bestselling cars list for 2022, but trucks still dominate · 1. Ford F-Series: 653,957 units – down 9.9% from 2021 · 2. Chevrolet..."
