Headlines,Dates,Descriptions
Tesla Motors Could Open the Second Gigafactory in Japan,31 Mar 2015,"Tesla's expansion plan could take the Pato Alto company deeper on the Asian market, as Tesla Motors officials are prospecting a potential Gigafactory in..."
"Tesla Model S Safety Plea, 2016 BMW X5 40e Plug-In Hybrid, BYD e6 For Uber: Today's Car News",16 Mar 2015,"Today, we have an owner's concern over a potential safety issue with the Tesla Model S electric car, details on the 2016 BMW X5 xDrive 40e plug-in hybrid..."
Why I Had To Trade My Tesla Model S For A Brand-New P85D,10 Feb 2015,"But since December, used Model S values have shown more realistic depreciation--to more like 65 to 75 percent of their original order cost. A used Model S85..."
Tesla's Musk Sees 'Millions of Cars' Being Sold -- 10 Years From Now,14 Jan 2015,"NEW YORK ( TheStreet) -- Tesla Motors (TSLA) CEO Elon Musk expects his company will be selling ""millions of cars"" a decade from now."
Why Norway Loves the Tesla Model S,9 Feb 2015,Part of the reason is simple economics. Norway's government has offered steep incentives on battery electric vehicles to motivate its citizens to purchase zero...
Tesla's Elon Musk teases electric car that plugs ITSELF into charge,2 Jan 2015,"Tesla teases electric car that plugs ITSELF into charge: Elon Musk describes 'metal snake' that automatically connects to vehicles ... In the future, your..."
Bear Chart of the Day: Tesla Stock Price at Possible Breaking Point,30 Mar 2015,"It may seem easy to see the Tesla daily chart is mired in bearish territory just by glancing at the price action, but there's more."
Tesla Supercharger Network Growth Surges Over Last 14 Months,9 Mar 2015,Use of the Supercharger network is free forever as part of your Tesla purchase. And it makes the growing network of sites a major part of Tesla's ability...
Tesla co-founder electrified about trucks,31 Jan 2015,"Tesla co-founder electrified about trucks ... Ian Wright was one of four cofounders of Tesla Motors, and he's now turning his. SAN FRANCISCO — Ian Wright and a..."
Digital Wind Tunnel Tech Behind Tesla Model S Aerodynamics,18 Feb 2015,Digital Wind Tunnel Tech Behind Tesla Model S Aerodynamics ... The sleek front end design of the Tesla Model S makes it one of the most aerodynamic cars in its...
"This Guy Disses the Tesla Model S, Says It Is a Failure",25 Feb 2015,"The Tesla Model S is fast, good-looking and offers an impressive electric range unequalled by rival EV makers. That's what most of us agree on,..."
Tesla Battery Range in Sub-Zero and Snowy Conditions,8 Feb 2015,"I found it really eye opening to see the rated range of my Model S go from 265 to a real world average of 143 miles during the winter (90% charge, 40% range..."
"Daimler CEO Dieter Zetsche on Tesla, Aston, Mercedes-Based Infinitis, and More",26 Mar 2015,"The one-time Dr. Z also speaks on Chinese-made EVs, the future of the internal-combustion engine, and more. Read the interview at Car and Driver."
2015 Tesla Model S P85D first drive,27 Feb 2015,2015 Tesla Model S P85D first drive · The P85D is the new range-topper in the Tesla Model S line-up · Tesla claims the P85D uses its two motors more efficiently...
GM's 'Tesla killer' electric car will be made in Michigan,12 Feb 2015,"“The message from consumers about the Bolt EV concept was clear and unequivocal: Build it,” GM North America President Alan Batey said in prepared remarks at..."
Elon Musk's love for the Lotus submarine inspired this Tesla Model S Easter egg,3 Mar 2015,"As a big fan of Easter eggs, I felt compelled to share this recently discovered egg involving Tesla's Model S sedan. Some on the Tesla Motors Club..."
You Can Sleep In The Trunk Of A Tesla For $85 A Night On Airbnb,23 Jan 2015,"You Can Sleep In The Trunk Of A Tesla For $85 A Night On Airbnb ... If you've always wanted to try out a Tesla Model S but can't afford the steep price tag, this..."
Reactions to Tesla's Insane Mode Button: Video,29 Jan 2015,"We can rebuild it. We have the technology. We can make it better than it was. Better, stronger, faster … and just plain crazy. That's exactly what Tesla did..."
Why hacking a Tesla battery may foreshadow an energy revolution,12 Mar 2015,In a cluttered New Jersey garage Jason Hughes spent the better part of last year hacking a 1400-pound battery recovered from a wrecked Tesla Model S and...
Here's What The First Customized White Tesla P85D Looks Like,26 Jan 2015,"In case you thought tuning shops are only for the mean petrol-consumers, think again. So what if you chose to drive a green car instead of a W12 beast,..."
2015 Tesla Model S P85D: 2015 Detroit Auto Show Live Photos,14 Jan 2015,"Tesla Motors has shown off its Model S electric luxury sport sedan at the Detroit Auto Show since 2011. This year, its stand included both its newest and..."
Tesla Gigafactory Spent Over $50 Million So Far and It Won't Stop,20 Feb 2015,"Tesla's Gigafactory is developing at a high rate, but this means it also east money at a fast pace, having already reached the $50 million bar."
"Apple's Automotive Team Includes Former Tesla, Ford and GM Employees",19 Feb 2015,"Apple's alleged automotive team consisting of hundreds of employees working on an electric vehicle includes several former Tesla, Ford and GM..."
New Concept Interface for Tesla Model S Is Simply Amazing,19 Mar 2015,"Although the main inspiration was drawn from the stock touch screen available in the luxury electric sedan, this promising concept uses responsive widgets that..."
Tim Cook dodges Tesla acquisition rumors,11 Mar 2015,Is Cupertino interested in snapping up Elon Musk's electric car company? Tim Cook tap dances around the possibility of Apple buying Tesla.
"Tesla Model S ""Insane Mode"" Freaks Out Unsuspecting Riders",28 Jan 2015,Electric cars come with a certain stigma that Tesla Motors is doing its best to squash. The auto maker's Model S has obliterated many of…
First Drive review: Tesla Model S P85D (2015),2 Mar 2015,THE LATEST Tesla Model S is not so much a car as a message from Elon Musk's future Mars colony that your current vehicle is rubbish.
"Questions RE: Aftermarket Wheels, Offsets, Tire Sizes, etc...",18 Jan 2015,"Member · Front rim: 20x9 (+35 offset), tire: 255/40/20 Michelin PSS · Rear rim: 20x10.5 (+42 offset), tire: 285/35/20 Michelin PSS · You'll need 6mm spacers on..."
"Why Tesla and other EVs are, and are not, luxury cars",27 Feb 2015,"Therefore, the current model Tesla is a fuel efficient luxury car. Luxury cars get taxed at the rate of 33% of the portion of their price above the threshold."
U.S. man offers Tesla trunk for $109/night on AirBnB,26 Jan 2015,U.S. man offers Tesla trunk for $109/night on AirBnB ... This article was published more than 9 years ago. Some information may no longer be current. A Phoenix...
Tesla Roadster update test drive shows future of EVs: 360 mile range with heater and hills,14 Feb 2015,"Taken at face value, the Tesla Roadster 340-mile trip from San Jose to Santa Monica in California is a significant milestone. The direct drive in under 6..."
"Tesla's car for the masses, LeBron 'leans in' for gender equality, new poll has bad news for Kasich, out of control Liquor ...",6 Mar 2015,"Tesla wants to bring down the cost of batteries which could lead to a less expensive car, a new gender equality campaign will use NBA stars to get its..."
Tesla Insane Mode Reactions Video,28 Jan 2015,"The car has three driving modes: normal, sport, and insane, which accelerates the car to 60 mph with over 600 horsepower in 2.9 seconds. In this video, driver..."
Tesla Model S P85D 'Insane Mode' To Get Even Faster With OTA Update,30 Jan 2015,I think we've all be impressed with the performance credentials of the Tesla Model S P85D. The original P85 was already an incredibly capable performance...
"Netflix Momentum Could Boost Apple, Amazon, Google, Tesla This Earnings Season",20 Jan 2015,"Here's how to trade tech momentum stocks. Netflix reports after the closing bell on Tuesday, Apple reports a week later, Amazon and Google on Jan."
New Jersey Finally Lifts Ban On Tesla Sales,18 Mar 2015,New Jersey Finally Lifts Ban On Tesla Sales. Tesla can now sell its cars directly to New Jersey consumers. ... New Jersey gave Tesla Motors the green light on...
Sainsbury's teams up with Tesla to offer electric car chargers,2 Feb 2015,Tesla has opened three new Supercharger stations at Sainsbury's supermarkets in the south of England. Tesla said the new additions are located at.
Tesla Model 3 To Lease For $200 Per Month?,15 Jan 2015,"With a target price of $35000 before incentives, it's now believed that the Tesla Model 3 could lease for as low as $200 per month."
Spend the night in a Tesla for $85,27 Jan 2015,"If you are in the Phoenix area and need a place to crash, Steve Sasman is standing by. Through Airbnb, Sasman is renting out his Tesla car as a place to..."
Elon Musk: Tesla to pump up production of electric cars,14 Jan 2015,"Tesla Motors CEO Elon Musk showed no lack of optimism Tuesday in predicting his company will be cranking out ""a few million"" of its electric cars by 2025."
Meet Tesla's sexy new challenger — the electric Audi R8 e-tron supercar,2 Mar 2015,Meet Tesla's sexy new challenger — the electric Audi R8 e-tron supercar ... Audi 2016 Audi R8. Audi may have just stolen the thunder of everyone trying to compete...
Tesla breaks down battery range of the Model S,14 Jan 2015,"The cruising range, which Tesla says is even more useful for buyers, is broken down to a 65-mph cruise and a 75-mph cruise. At 65 mph, the 85D returns 295 miles..."
"Tesla Model S Owner Turns His Car in a Hotel, Won't Accept NBA Players Due to Lack of Space",23 Jan 2015,"Forget of technological innovation or space travel, the 21st century is all about being unique, fellows! Take this EV owner, who thought he'd start what..."
2016 Tesla Model X to cost about the same as a BMW X5 in Australia,14 Mar 2015,"Tesla's eagerly awaited second model line is to begin production in the US around September this year, and marks the next big step in Tesla's bold growth..."
Tesla tops US best car list for 2nd year,25 Feb 2015,"Consumer Reports named the luxury electric Tesla S its top car for the second straight year, calling the market-shaking sedan a ""technological tour de force..."
Tesla Wins Auto Repair Satisfaction Survey,6 Feb 2015,"Lately, I've noted a small shift in the political winds toward Tesla's direct-to-consumer model. On Wednesday, the Arizona State House Committee forwarded a..."
Tesla Working on Robotic Snake Cord to Automatically Plug Your Car In,6 Jan 2015,"If that wasn't enough, the company showed us the “D” earlier on and now Elon Musk says they're working on a robotic “metal snake” to automatically hook up..."
