Headlines,Dates,Descriptions
"'You can now buy a Tesla with bitcoin,' CEO Elon Musk said. But it could mean a big tax bill",24 Mar 2021,The automaker said its customers can now purchase one of its electric cars using bitcoin as payment. Here's what that transaction would mean for your taxes.
Tesla loses a third of its value for the third time in a year,8 Mar 2021,"Tesla Inc's stock extended losses on Monday and is now down by a third from its January record high, making it the third time in about a year that the..."
Elon Musk's Tesla faces bumpier ride breaking into India after China success | Mint,20 Jan 2021,Elon Musk on January 13 tweeted 'as promised' in response to a report on a Tesla-focused blog that the automaker was in talks with several Indian states to...
Elon Musk says Tesla would be “shut down” if its cars were used for spying in China,21 Mar 2021,"Elon Musk said if Tesla vehicles were used to spy in China, the company would be shut down, addressing reports that China has barred its military and..."
"Tesla, Ford only carmakers in US not to have gone bankrupt, says Elon Musk",7 Mar 2021,"As several carmakers bleed in the US and beyond, Tesla is profitable and according to Elon Musk, his electric car company and Ford are the only two..."
Tesla – A Game Changer for India's EV Industry? - Counterpoint,17 Feb 2021,"Global R&D center: Tesla should set up an R&D center in the country, employing young, tech-savvy engineers at a lower cost. Tesla can take advantage of the..."
"Tesla delivers nearly 500,000 vehicles in 2020",2 Jan 2021,"Tesla delivered 499550 vehicles in 2020, a 36% increase over the previous year and just a few hundred short of hitting an historic and long-awaited."
Tesla Invented a Problem and Solved It in a Really Dumb Way,24 Mar 2021,"Tesla Invented a Problem and Solved It in a Really Dumb Way. By eliminating the physical gear selector, Tesla created an issue that's bound to infuriate people."
Tesla (TSLA) Breaks Out After Beating Delivery Targets,4 Jan 2021,Tesla (TSLA) shares moved sharply higher after the company beat delivery expectations for the fourth quarter.
Tesla to recall 135000 U.S. vehicles under pressure from auto safety regulators,2 Feb 2021,Tesla Inc has agreed to recall 134951 Model S and Model X vehicles with touchscreen displays that could fail and raise the risk of a crash after U.S. auto...
"Tesla to design $25,000 car in China research lab this year",9 Feb 2021,The new site will have over 20 labs and will be used to produce Tesla's next electric vehicle — a $25000 electric car.
Elon Musk Says Tesla Won't Share Data From Its Cars With China or U.S.,20 Mar 2021,Elon Musk Says Tesla Won't Share Data From Its Cars With China or U.S. · Beijing has restricted use of Tesla cars by military personnel or employees of some...
4 reasons Tesla's stock is tumbling,23 Feb 2021,"“We see the plausible reasons as either: the mix was skewed too much to the cheaper variant, and thus it was going to kill their margins, or more likely there..."
Tesla's stock market value is now higher than Facebook,8 Jan 2021,"More immediately, Tesla's stock price has benefited from the election of Joe Biden, and the results of this week's Senate runoff elections in Georgia, which..."
Tesla pricing rocks Israeli auto market | Ctech,2 Feb 2021,"Unlike other car exporters, Tesla has announced the price of its cars in Israel without taxes, allowing consumers to see exactly how much of the ultimate..."
Tesla's dirty little secret: Its net profit doesn't come from selling cars,1 Feb 2021,"It's a lucrative business for Tesla – bringing in $3.3 billion over the course of the last five years, nearly half of that in 2020 alone. The $1.6 billion in..."
Elon Musk says Tesla's Full Self-Driving tech will have Level 5 autonomy by the end of 2021,27 Jan 2021,Elon Musk says Tesla's Full Self-Driving tech will have Level 5 autonomy by the end of 2021. Tesla's CEO also confirmed that customers won't be able to transfer...
Tesla's lead in batteries will last through decade while GM closes in,10 Mar 2021,"According to Cairn ERA, Tesla pays an average of $142 per kilowatt hour (kWh) for battery cells purchased from its three suppliers: Panasonic, LG Chem and CATL."
Tesla Says It Hit Goal of Delivering 500000 Cars in 2020 (Published 2021),2 Jan 2021,"Tesla Says It Hit Goal of Delivering 500,000 Cars in 2020. The milestone seemed unreachable just three years ago and comes as Tesla has seen a string of..."
"Tesla's new Model S will automatically shift between park, reverse, and drive",29 Jan 2021,"Tesla's new Model S and Model X will use Autopilot sensors and software to “guess” when to shift between park, reverse, neutral, and drive, according to..."
Audi boss takes on Tesla from his living room,22 Jan 2021,"After he transferred to rival BMW, he exhibited those skills by executing the closure of BMW's F1 division in a collaborative manner, finding jobs for all of..."
Tesla takes another step on road to launch in India,12 Jan 2021,"Tesla Inc (TSLA.O) has moved a step closer to its launch in India later this year by registering a company in the country, a regulatory filing showed on..."
Tesla's new Model S will apparently play Witcher 3 on a built-in 10 teraflop gaming rig,27 Jan 2021,"Tesla just announced its refreshed Model S today, and a new “Plaid” powertrain isn't its only performance enhancement — the company claims the car can now..."
Tesla set for at least 1 billion euros in German subsidies - Business Insider,1 Feb 2021,U.S. electric vehicle maker Tesla stands to receive at least 1 billion euros ($1.2 billion) in public funding from Germany for setting up a battery cell...
Tesla says the new Model S is the world's most aerodynamic production car,27 Jan 2021,"With a coefficient of drag that's just 0.208, the updated Model S narrowly beats out the Lucid Air, but there's a catch or two."
"Tesla cuts cost of base Model 3, Model Y cars by up to $2,000",18 Feb 2021,The price cut takes Tesla's Model 3 standard range to just under $37000. The price of a base Model Y is now under $40000.
Tesla unveils redesigned Model S with new interior and 520-mile range option,27 Jan 2021,"This new version, which starts shipping in March, has a refreshed exterior, a simplified interior, and the option for a more powerful powertrain that lets the..."
"If Tesla is the Apple of electric vehicles, VW could be the Samsung",17 Mar 2021,"Like Apple, Tesla has built a dominant brand with its own ecosystem that includes its own battery chemistry, electric motors and driver-assistance system. The..."
Elon Musk changes his Tesla job title to 'technoking',15 Mar 2021,"Elon Musk changes his Tesla job title to 'technoking' ... Elon Musk, the billionaire chief executive of Tesla with a penchant for eccentric behaviour, has changed..."
Volkswagen will catch up with Tesla,27 Mar 2021,"THERE IS SOMETHING of the “Herbie” about Herbert Diess, boss of Volkswagen Group. Like his four-wheeled namesake, the star of several Disney films,..."
"Cathie Wood's $4,000 Tesla Stock Price Call Came True 2 Years Early",8 Jan 2021,"At the time of ARK's forecast, Tesla shares traded around $300 per share, meaning a surge to $4000 would represent upside potential of around 1200%."
Tesla launches social platform to spur owners to take political action on its behalf,5 Mar 2021,Tesla is using its updated social platform to spur owners to take political action that benefits Tesla and potentially other EV businesses.
Tesla (TSLA) Under Pressure After Missing EPS Estimates,28 Jan 2021,"Tesla (TSLA) Under Pressure After Missing EPS Estimates ... Tesla, Inc. (TSLA) is trading lower by 3% in Thursday's premarket after missing fourth-quarter 2020..."
Tesla investment reaps $29bn profit for Edinburgh fund manager,25 Jan 2021,"Baillie Gifford, the fund management group that includes the flagship Scottish Mortgage fund, has made a $14.8bn profit for its investors from Tesla shares it..."
Elon Musk is now 'Technoking' of Tesla. Seriously,15 Mar 2021,"In a filing with his least favorite regulator, the Securities and Exchange Commission, on Monday, Tesla disclosed that Musk is adding the title of “Technoking..."
Russian pleads guilty to Tesla ransomware plot,20 Mar 2021,Russian pleads guilty to Tesla ransomware plot ... A Russian man in the US has pleaded guilty to plotting to extort money from the electric car company Tesla.
Tesla delivered record number of cars in 2020,4 Jan 2021,"The pioneering high-end electric vehicle maker delivered 180570 cars to customers and produced 179757 in the fourth quarter of the year, it said in a..."
"He began buying Tesla at just $7.50, and now he's retiring at 39 years old with $12 million worth — he still refuses to sell a single share",11 Jan 2021,"He began buying Tesla at just $7.50, and now he's retiring at 39 years old with $12 million worth — he still refuses to sell a single share · Referenced Symbols."
"Targeting Tesla, China's Geely to launch new premium EV brand: Report | Mint",19 Mar 2021,"Geely, the owner of Volvo Cars and 9.7% of Daimler AG, will roll out models under the new marque based on its open-source EV chassis."
Has VW cracked the code to overtake Tesla?,15 Mar 2021,But the tweet succinctly spelled out VW's desire to dislodge Tesla from its perch as the world's biggest electric carmaker and to remain a dominant force in a...
Elon Musk Says Tesla (TSLA) Accepts Bitcoin (BTC USD) Cryptocurrency for Cars,24 Mar 2021,"Having stunned the market with its audacious bet on Bitcoin earlier this year, Tesla Inc. will now start accepting the world's largest electronic currency..."
Tesla's $1.5 billion bitcoin purchase clashes with its environmental aspirations,9 Feb 2021,Tesla announced this week that it purchased $1.5 billion in bitcoin and plans to accept bitcoin as payment in the future. CEO Elon Musk might have boosted...
Tesla’s U.S. Sales Slowed in 22 States in 2020,27 Jan 2021,"Tesla's U.S. sales slowed in 22 states in 2020, partly because of the pandemic. The pandemic dampened sales for all automakers in the spring and summer, and..."
Auto expert Sandy Munro praised Tesla's self-driving beta after test ride,13 Feb 2021,'Absolutely brilliant': an auto-manufacturing expert praised Tesla's latest self-driving software after a test ride · Auto-manufacturing expert Sandy Munro...
